playlist_id,track_id,position,added_date
982,461,15,15-12-2021
982,835,16,08-09-2021
982,918,17,08-03-2022
982,134,18,28-07-2021
982,265,19,19-11-2021
982,375,20,09-04-2022
982,393,21,19-06-2021
982,755,22,21-09-2021
982,205,23,25-09-2021
982,160,24,04-05-2021
982,680,25,18-11-2021
982,978,26,01-03-2022
982,1,27,04-06-2021
982,801,28,11-06-2021
982,597,29,29-03-2022
982,735,30,13-06-2021
982,808,31,18-09-2021
982,771,32,10-06-2021
982,483,33,23-03-2022
982,690,34,05-05-2021
982,409,35,14-09-2021
977,440,1,20-02-2025
977,475,2,26-08-2025
977,842,3,18-12-2024
977,774,4,31-08-2025
977,950,5,27-11-2024
977,944,6,04-12-2024
977,932,7,19-01-2025
977,999,8,07-09-2025
977,928,9,24-01-2025
977,834,10,30-01-2025
977,254,11,17-05-2025
977,512,12,01-07-2025
977,680,13,03-01-2025
977,447,14,04-04-2025
977,325,15,02-03-2025
977,198,16,09-12-2024
977,346,17,10-01-2025
977,734,18,20-12-2024
977,810,19,11-05-2025
977,316,20,16-08-2025
977,990,21,29-01-2025
977,123,22,04-12-2024
977,655,23,07-05-2025
977,745,24,27-01-2025
977,957,25,22-06-2025
977,357,26,16-09-2024
977,692,27,11-11-2024
977,625,28,07-01-2025
977,828,29,22-01-2025
977,290,30,02-04-2025
977,265,31,02-07-2025
977,238,32,21-08-2025
977,189,33,20-12-2024
977,34,34,17-04-2025
977,748,35,15-01-2025
977,134,36,25-11-2024
977,764,37,21-01-2025
977,845,38,10-10-2024
977,160,39,25-02-2025
974,983,1,23-09-2024
974,735,2,08-04-2024
974,286,3,07-02-2024
974,65,4,09-02-2024
974,458,5,01-12-2023
974,835,6,22-10-2024
974,734,7,24-03-2024
974,834,8,25-05-2024
974,710,9,25-12-2023
974,765,10,21-03-2024
974,572,11,09-02-2024
974,574,12,14-06-2024
974,329,13,13-01-2024
974,741,14,25-04-2024
974,238,15,21-08-2024
974,34,16,13-11-2024
974,658,17,04-04-2024
974,461,18,27-02-2024
974,110,19,19-07-2024
974,241,20,05-01-2024
974,143,21,07-06-2024
974,975,22,07-09-2024
974,838,23,14-03-2024
974,723,24,24-08-2024
974,386,25,19-07-2024
974,335,26,25-04-2024
974,49,27,07-11-2024
974,453,28,04-01-2024
974,284,29,09-02-2024
974,652,30,28-09-2024
974,766,31,07-04-2024
974,200,32,20-04-2024
974,5,33,20-07-2024
974,637,34,12-04-2024
974,291,35,27-09-2024
974,739,36,15-09-2024
974,707,37,10-01-2024
718,205,1,14-07-2024
718,745,2,20-01-2024
718,425,3,30-07-2024
718,735,4,02-03-2024
718,864,5,24-02-2024
718,221,6,16-05-2024
718,764,7,29-05-2024
718,702,8,03-06-2024
718,388,9,30-12-2024
718,1000,10,16-06-2024
718,74,11,12-02-2024
718,238,12,01-04-2024
718,183,13,08-07-2024
718,799,14,04-03-2024
718,181,15,22-12-2024
718,462,16,20-11-2024
718,706,17,15-10-2024
718,734,18,11-02-2024
718,999,19,08-12-2024
718,378,20,23-08-2024
718,447,21,16-05-2024
718,129,22,10-01-2025
718,490,23,24-03-2024
718,537,24,26-03-2024
718,199,25,13-06-2024
746,951,1,19-06-2022
746,580,2,07-01-2022
746,339,3,02-10-2022
746,680,4,07-02-2022
746,474,5,08-10-2022
746,14,6,13-11-2022
746,252,7,22-11-2022
746,661,8,28-10-2022
746,301,9,06-10-2022
746,161,10,05-01-2022
746,461,11,23-02-2022
746,375,12,08-04-2022
746,183,13,11-12-2021
746,747,14,14-01-2022
746,34,15,04-05-2022
746,557,16,10-03-2022
746,374,17,12-11-2022
746,245,18,07-09-2022
746,90,19,05-03-2022
746,669,20,17-01-2022
746,883,21,04-06-2022
746,584,22,02-11-2022
746,796,23,19-09-2022
746,774,24,19-01-2022
746,827,25,19-09-2022
746,572,26,12-02-2022
746,706,27,11-04-2022
746,771,28,02-05-2022
746,456,29,07-04-2022
746,564,30,27-03-2022
746,170,31,10-03-2022
746,963,32,12-10-2022
746,992,33,06-02-2022
746,742,34,23-11-2022
746,7,35,23-07-2022
746,838,36,05-08-2022
30,314,1,24-07-2024
30,730,2,01-03-2024
30,114,3,06-05-2024
30,706,4,03-12-2024
30,359,5,14-06-2024
30,31,6,29-12-2023
30,550,7,14-01-2024
30,659,8,10-08-2024
30,69,9,16-09-2024
30,574,10,19-03-2024
30,914,11,27-09-2024
30,827,12,27-07-2024
30,656,13,19-10-2024
30,556,14,29-10-2024
30,6,15,21-09-2024
30,828,16,08-11-2024
30,965,17,09-08-2024
30,820,18,02-06-2024
30,680,19,08-07-2024
30,153,20,30-11-2024
30,362,21,19-03-2024
30,711,22,19-09-2024
30,842,23,30-12-2023
30,80,24,27-12-2023
30,90,25,20-09-2024
30,499,26,09-09-2024
30,739,27,03-05-2024
949,949,1,26-06-2023
949,311,2,18-10-2022
949,443,3,25-03-2023
949,612,4,01-09-2022
949,925,5,02-11-2022
949,787,6,16-12-2022
949,766,7,01-05-2023
949,348,8,21-03-2023
949,667,9,08-12-2022
949,930,10,09-01-2023
949,901,11,10-04-2023
949,273,12,10-11-2022
949,156,13,30-01-2023
949,756,14,23-12-2022
949,258,15,28-01-2023
949,31,16,20-05-2023
949,948,17,30-04-2023
949,553,18,26-12-2022
949,129,19,13-10-2022
949,374,20,30-04-2023
949,1000,21,04-01-2023
949,718,22,06-02-2023
949,492,23,07-02-2023
949,642,24,13-03-2023
949,731,25,08-03-2023
949,52,26,23-08-2022
949,746,27,06-10-2022
949,90,28,02-05-2023
949,473,29,10-02-2023
949,711,30,16-09-2022
949,256,31,07-08-2023
949,304,32,30-06-2023
949,319,33,17-01-2023
949,994,34,15-08-2023
949,117,35,10-10-2022
949,763,36,19-01-2023
949,570,37,29-09-2022
528,486,1,14-06-2021
528,477,2,07-10-2021
528,32,3,25-03-2022
528,156,4,01-07-2021
528,529,5,06-05-2021
528,59,6,08-12-2021
528,310,7,12-07-2021
339,331,1,11-03-2023
339,36,2,11-09-2022
339,542,3,27-01-2023
339,828,4,15-01-2023
339,89,5,20-04-2023
339,811,6,03-11-2022
339,677,7,18-02-2023
339,252,8,16-06-2023
339,590,9,30-06-2023
339,341,10,06-10-2022
339,660,11,30-10-2022
339,939,12,22-04-2023
339,838,13,26-06-2023
339,509,14,24-01-2023
339,787,15,28-12-2022
339,201,16,12-06-2023
339,387,17,15-09-2022
339,750,18,02-08-2022
339,235,19,10-11-2022
339,74,20,29-04-2023
339,334,21,21-08-2022
339,991,22,23-11-2022
535,135,1,21-12-2024
535,648,2,20-09-2024
535,265,3,24-11-2024
535,261,4,25-12-2024
535,167,5,01-10-2024
535,134,6,14-06-2024
535,634,7,11-05-2025
535,994,8,24-03-2025
535,363,9,14-07-2024
535,856,10,01-09-2024
535,690,11,14-09-2024
535,684,12,04-03-2025
535,537,13,05-10-2024
535,464,14,07-07-2024
535,907,15,04-09-2024
535,257,16,14-12-2024
535,52,17,08-12-2024
535,95,18,22-05-2025
535,368,19,06-06-2024
535,274,20,13-07-2024
535,546,21,27-04-2025
535,170,22,06-06-2024
535,366,23,10-12-2024
535,98,24,11-04-2025
535,726,25,31-05-2024
535,845,26,31-07-2024
535,697,27,08-05-2025
535,735,28,27-08-2024
535,972,29,17-06-2024
118,143,1,31-07-2023
118,358,2,26-01-2024
118,589,3,28-03-2024
118,451,4,31-03-2024
118,222,5,05-04-2024
118,806,6,22-12-2023
118,852,7,24-02-2024
118,398,8,23-09-2023
118,868,9,05-11-2023
118,755,10,28-03-2024
118,440,11,24-02-2024
118,311,12,16-04-2024
118,607,13,16-03-2024
118,468,14,18-12-2023
118,828,15,07-12-2023
118,448,16,28-06-2023
118,726,17,06-09-2023
118,399,18,15-02-2024
118,97,19,15-01-2024
118,647,20,24-07-2023
118,617,21,23-12-2023
118,730,22,04-05-2024
118,466,23,22-11-2023
118,708,24,14-03-2024
118,725,25,10-06-2024
118,681,26,20-10-2023
118,94,27,01-03-2024
118,297,28,06-12-2023
118,787,29,03-03-2024
118,667,30,09-07-2023
118,360,31,05-09-2023
118,903,32,25-12-2023
118,117,33,23-04-2024
118,70,34,10-02-2024
118,50,35,19-05-2024
118,401,36,06-12-2023
118,805,37,20-10-2023
118,987,38,04-11-2023
118,409,39,03-09-2023
118,841,40,06-06-2024
118,678,41,08-09-2023
118,471,42,02-07-2023
118,129,43,28-01-2024
118,674,44,16-10-2023
118,729,45,31-05-2024
118,910,46,02-08-2023
666,364,1,20-05-2022
666,597,2,06-09-2021
666,275,3,10-03-2022
666,327,4,11-12-2021
666,826,5,14-05-2022
666,338,6,31-12-2021
666,739,7,06-06-2022
666,765,8,22-07-2022
666,795,9,03-11-2021
666,40,10,09-03-2022
666,245,11,15-09-2021
666,441,12,06-09-2021
666,551,13,13-10-2021
666,633,14,20-06-2022
666,931,15,18-02-2022
666,982,16,05-11-2021
666,15,17,26-03-2022
666,754,18,28-01-2022
666,675,19,15-02-2022
666,642,20,24-10-2021
666,167,21,26-10-2021
666,165,22,20-07-2022
666,153,23,13-01-2022
666,454,24,17-11-2021
666,399,25,05-10-2021
666,663,26,03-02-2022
666,477,27,01-12-2021
666,433,28,25-06-2022
666,407,29,03-10-2021
666,584,30,23-04-2022
666,574,31,25-10-2021
666,455,32,13-03-2022
666,885,33,13-03-2022
666,692,34,21-04-2022
666,118,35,28-01-2022
288,605,1,07-07-2024
288,363,2,23-11-2023
288,362,3,25-02-2024
288,601,4,07-02-2024
288,660,5,23-05-2024
288,518,6,29-06-2024
288,718,7,06-11-2023
723,645,1,07-07-2024
723,110,2,25-11-2024
723,496,3,09-12-2024
723,469,4,16-12-2024
723,205,5,02-01-2025
723,197,6,14-04-2024
723,787,7,30-12-2024
723,829,8,19-09-2024
723,422,9,25-05-2024
723,769,10,01-07-2024
723,267,11,14-03-2024
723,252,12,16-12-2024
723,771,13,11-09-2024
723,432,14,22-07-2024
723,97,15,19-12-2024
723,15,16,21-10-2024
723,233,17,02-09-2024
723,697,18,29-10-2024
723,976,19,15-10-2024
723,65,20,22-11-2024
723,199,21,29-01-2024
723,630,22,24-02-2024
723,366,23,09-08-2024
723,668,24,14-03-2024
723,245,25,13-01-2025
723,143,26,10-09-2024
723,83,27,19-04-2024
723,699,28,18-10-2024
723,466,29,22-06-2024
723,210,30,22-10-2024
723,123,31,10-08-2024
723,989,32,26-05-2024
723,939,33,20-04-2024
723,185,34,20-08-2024
723,827,35,25-03-2024
723,181,36,14-10-2024
723,980,37,30-12-2024
723,838,38,27-05-2024
723,758,39,20-03-2024
723,557,40,20-05-2024
723,845,41,06-08-2024
723,611,42,07-11-2024
723,270,43,10-05-2024
723,206,44,07-10-2024
140,456,1,15-01-2022
140,341,2,15-05-2022
140,203,3,10-03-2022
140,363,4,31-07-2022
140,731,5,24-06-2022
140,499,6,03-04-2022
140,315,7,16-07-2022
140,720,8,19-09-2021
140,983,9,25-10-2021
140,199,10,17-04-2022
140,723,11,11-10-2021
140,273,12,15-11-2021
140,45,13,04-11-2021
140,903,14,16-09-2021
140,713,15,08-05-2022
140,399,16,05-06-2022
140,525,17,06-05-2022
140,537,18,21-10-2021
140,534,19,27-03-2022
140,762,20,23-02-2022
140,160,21,14-03-2022
140,727,22,24-04-2022
140,847,23,13-09-2021
140,730,24,16-08-2021
140,337,25,25-11-2021
140,290,26,21-11-2021
140,452,27,07-11-2021
140,963,28,12-06-2022
140,697,29,28-10-2021
140,370,30,02-10-2021
140,66,31,25-05-2022
140,462,32,21-08-2021
140,91,33,27-06-2022
140,445,34,06-11-2021
140,40,35,17-01-2022
140,342,36,08-03-2022
140,58,37,27-12-2021
140,994,38,06-05-2022
140,953,39,21-12-2021
140,978,40,25-02-2022
140,204,41,03-06-2022
140,176,42,03-03-2022
140,94,43,24-08-2021
140,372,44,26-05-2022
140,137,45,25-05-2022
140,521,46,02-06-2022
140,26,47,14-01-2022
140,245,48,13-12-2021
140,652,49,18-09-2021
140,1000,50,24-07-2022
175,879,1,08-04-2023
175,374,2,20-04-2023
175,745,3,16-06-2023
175,85,4,17-02-2023
175,582,5,21-05-2023
175,715,6,10-12-2023
175,475,7,16-02-2023
175,218,8,04-10-2023
175,632,9,23-07-2023
175,435,10,03-04-2023
175,100,11,04-03-2023
175,471,12,28-03-2023
175,134,13,16-08-2023
175,14,14,14-09-2023
175,201,15,24-12-2023
175,417,16,22-11-2023
175,862,17,29-07-2023
175,399,18,01-05-2023
175,659,19,16-09-2023
175,380,20,28-09-2023
175,991,21,26-08-2023
175,551,22,20-12-2023
175,976,23,23-08-2023
175,474,24,08-08-2023
175,521,25,16-02-2023
175,966,26,18-08-2023
175,964,27,21-06-2023
175,182,28,06-09-2023
155,776,1,22-09-2021
155,346,2,29-04-2021
155,86,3,22-10-2021
155,682,4,05-08-2021
155,976,5,12-03-2022
155,342,6,18-09-2021
155,69,7,06-09-2021
155,770,8,24-02-2022
155,316,9,16-02-2022
155,357,10,14-02-2022
155,199,11,09-05-2021
155,922,12,27-08-2021
155,648,13,15-11-2021
155,399,14,03-02-2022
155,739,15,23-05-2021
155,871,16,29-03-2021
155,34,17,21-09-2021
155,95,18,16-08-2021
155,138,19,02-02-2022
155,133,20,14-12-2021
155,631,21,02-11-2021
155,330,22,19-01-2022
155,940,23,23-02-2022
155,532,24,16-11-2021
155,793,25,06-04-2021
155,684,26,26-02-2022
155,916,27,17-12-2021
155,123,28,15-12-2021
155,731,29,09-04-2021
155,287,30,24-06-2021
155,833,31,27-11-2021
155,185,32,12-04-2021
155,188,33,19-03-2022
155,791,34,05-07-2021
155,745,35,27-06-2021
155,956,36,01-01-2022
812,907,1,21-03-2023
812,518,2,19-08-2022
812,118,3,30-10-2022
812,925,4,08-01-2023
812,289,5,21-11-2022
812,677,6,02-03-2023
812,842,7,19-10-2022
812,725,8,24-10-2022
812,180,9,14-04-2023
812,316,10,19-10-2022
812,551,11,04-05-2022
812,563,12,13-09-2022
812,765,13,06-09-2022
812,85,14,17-06-2022
812,470,15,12-11-2022
812,483,16,29-04-2023
812,811,17,27-11-2022
812,174,18,22-02-2023
812,210,19,29-06-2022
812,90,20,19-07-2022
812,257,21,20-11-2022
812,123,22,15-02-2023
812,319,23,03-07-2022
812,156,24,25-01-2023
812,380,25,05-09-2022
812,438,26,20-06-2022
116,264,1,16-04-2024
116,440,2,07-09-2024
116,692,3,26-10-2023
116,146,4,23-03-2024
116,338,5,01-07-2024
116,982,6,11-01-2024
116,850,7,16-04-2024
116,40,8,31-10-2023
116,972,9,15-06-2024
116,278,10,09-01-2024
116,657,11,01-05-2024
116,516,12,25-10-2023
116,125,13,27-03-2024
116,856,14,08-11-2023
116,343,15,18-12-2023
116,287,16,22-08-2024
116,240,17,09-06-2024
116,370,18,24-09-2024
116,280,19,09-06-2024
116,846,20,06-11-2023
116,120,21,12-04-2024
116,762,22,16-08-2024
116,117,23,01-12-2023
116,513,24,20-07-2024
116,743,25,26-05-2024
116,729,26,20-05-2024
116,844,27,08-06-2024
173,994,1,07-10-2021
173,466,2,02-04-2022
173,272,3,30-07-2021
173,99,4,08-01-2022
173,379,5,30-11-2021
173,664,6,08-12-2021
313,19,1,22-11-2022
313,730,2,09-11-2022
313,104,3,14-10-2022
313,172,4,01-11-2022
313,419,5,12-12-2022
313,201,6,17-03-2023
313,506,7,25-02-2023
313,275,8,04-05-2023
313,842,9,13-02-2023
313,455,10,07-09-2022
313,346,11,23-08-2022
313,129,12,09-03-2023
313,49,13,10-12-2022
313,23,14,19-03-2023
313,252,15,09-11-2022
313,903,16,19-06-2022
313,80,17,08-11-2022
313,456,18,11-05-2023
313,5,19,28-11-2022
313,980,20,22-06-2022
313,217,21,08-12-2022
313,829,22,24-03-2023
313,4,23,07-10-2022
313,491,24,17-09-2022
313,734,25,10-05-2023
313,956,26,23-05-2023
313,451,27,08-08-2022
313,727,28,06-01-2023
313,605,29,26-09-2022
313,550,30,18-07-2022
313,165,31,08-01-2023
534,364,1,04-02-2022
534,697,2,06-07-2022
534,362,3,26-12-2021
534,626,4,28-03-2022
534,970,5,22-11-2021
534,100,6,14-12-2021
534,327,7,21-11-2021
534,971,8,14-12-2021
534,764,9,30-04-2022
534,605,10,25-05-2022
534,6,11,05-10-2021
534,160,12,07-10-2021
534,657,13,09-05-2022
534,975,14,22-10-2021
534,966,15,09-06-2022
534,127,16,02-05-2022
534,491,17,01-02-2022
534,466,18,27-01-2022
534,994,19,11-10-2021
534,888,20,10-03-2022
534,447,21,27-09-2021
534,110,22,04-05-2022
534,594,23,13-04-2022
534,868,24,20-04-2022
534,256,25,02-02-2022
534,400,26,17-06-2022
534,898,27,19-12-2021
534,122,28,05-10-2021
534,796,29,31-08-2022
534,659,30,22-12-2021
534,474,31,01-01-2022
534,331,32,18-09-2021
534,701,33,17-04-2022
534,108,34,13-09-2021
534,182,35,24-03-2022
534,23,36,23-03-2022
534,375,37,09-12-2021
534,91,38,27-12-2021
534,343,39,10-06-2022
534,760,40,17-08-2022
534,201,41,22-04-2022
534,34,42,22-12-2021
534,245,43,20-08-2022
534,330,44,14-09-2021
534,776,45,23-09-2021
534,361,46,07-01-2022
281,338,1,18-04-2022
281,594,2,25-07-2021
281,60,3,17-02-2022
281,91,4,25-12-2021
281,316,5,29-11-2021
281,432,6,06-08-2021
63,256,1,11-02-2024
63,483,2,16-12-2023
63,284,3,04-06-2024
63,600,4,03-08-2024
63,60,5,21-11-2024
63,252,6,24-11-2024
63,110,7,14-02-2024
63,322,8,19-02-2024
63,385,9,17-05-2024
63,823,10,26-06-2024
63,440,11,24-04-2024
63,856,12,07-12-2023
63,213,13,27-12-2023
63,203,14,02-09-2024
63,387,15,21-01-2024
63,749,16,21-11-2024
63,583,17,02-04-2024
63,261,18,25-05-2024
63,966,19,16-07-2024
63,137,20,28-02-2024
63,217,21,05-12-2023
63,331,22,31-07-2024
63,590,23,23-10-2024
63,944,24,10-06-2024
63,430,25,08-05-2024
63,851,26,06-01-2024
63,127,27,07-08-2024
63,969,28,20-02-2024
63,348,29,25-08-2024
63,782,30,13-02-2024
810,445,1,30-12-2021
810,700,2,02-11-2022
810,975,3,31-05-2022
810,238,4,13-07-2022
810,787,5,12-03-2022
810,576,6,22-08-2022
810,594,7,11-02-2022
810,707,8,07-06-2022
810,119,9,07-05-2022
810,697,10,28-04-2022
810,441,11,06-07-2022
810,299,12,02-10-2022
810,820,13,22-10-2022
810,7,14,09-12-2022
810,198,15,27-11-2022
810,649,16,14-06-2022
810,630,17,15-01-2022
810,921,18,20-10-2022
810,506,19,19-10-2022
810,241,20,22-01-2022
810,765,21,05-04-2022
515,605,1,08-09-2022
515,655,2,19-09-2022
515,434,3,22-06-2022
515,977,4,07-05-2022
515,155,5,21-10-2022
515,342,6,18-12-2022
515,991,7,17-02-2023
515,531,8,06-09-2022
515,405,9,13-02-2023
515,956,10,08-10-2022
515,895,11,26-10-2022
515,940,12,27-04-2022
515,295,13,13-04-2023
515,901,14,27-09-2022
515,101,15,11-09-2022
515,388,16,21-03-2023
515,734,17,29-05-2022
515,741,18,05-10-2022
515,512,19,28-09-2022
515,143,20,28-10-2022
515,219,21,06-11-2022
515,994,22,05-07-2022
515,744,23,21-06-2022
515,85,24,20-07-2022
515,34,25,28-09-2022
515,309,26,30-06-2022
515,516,27,07-12-2022
515,711,28,27-10-2022
515,398,29,30-01-2023
515,290,30,28-08-2022
515,706,31,16-02-2023
515,717,32,04-02-2023
515,812,33,20-05-2022
515,987,34,18-12-2022
515,761,35,24-12-2022
515,316,36,14-11-2022
515,626,37,22-12-2022
515,505,38,23-06-2022
515,746,39,04-12-2022
515,408,40,09-03-2023
515,7,41,30-04-2022
515,117,42,05-10-2022
515,176,43,18-10-2022
515,409,44,02-02-2023
759,990,1,04-07-2023
759,441,2,21-07-2023
759,100,3,04-08-2023
759,589,4,21-08-2023
759,254,5,13-12-2022
759,460,6,26-04-2023
759,183,7,25-09-2022
759,754,8,08-03-2023
759,841,9,04-05-2023
759,118,10,27-08-2023
759,380,11,29-03-2023
759,0,12,18-09-2022
759,751,13,30-01-2023
759,730,14,24-09-2022
759,862,15,13-11-2022
759,34,16,30-06-2023
759,359,17,24-10-2022
759,516,18,25-12-2022
759,840,19,09-02-2023
759,156,20,31-10-2022
759,119,21,15-10-2022
759,434,22,25-01-2023
759,534,23,02-02-2023
759,94,24,31-01-2023
759,456,25,26-01-2023
759,632,26,10-04-2023
759,764,27,15-05-2023
759,410,28,11-05-2023
759,922,29,28-10-2022
759,286,30,15-08-2023
759,951,31,15-05-2023
759,956,32,15-07-2023
759,928,33,06-02-2023
759,965,34,12-08-2023
759,987,35,28-09-2022
759,794,36,07-11-2022
759,521,37,30-08-2022
64,914,1,22-08-2024
64,94,2,05-12-2024
64,888,3,05-11-2024
64,598,4,24-02-2025
64,835,5,30-09-2024
64,473,6,17-04-2024
64,210,7,12-06-2024
64,847,8,18-06-2024
64,597,9,22-10-2024
64,0,10,23-05-2024
64,446,11,03-01-2025
64,3,12,07-11-2024
64,469,13,22-08-2024
23,94,1,05-05-2024
23,976,2,14-08-2024
23,248,3,02-09-2024
23,731,4,15-11-2024
23,50,5,29-11-2024
23,576,6,13-12-2024
23,799,7,31-01-2024
23,903,8,25-12-2024
23,335,9,24-12-2024
23,597,10,01-01-2025
23,829,11,13-10-2024
23,979,12,01-03-2024
23,836,13,24-05-2024
23,580,14,23-11-2024
23,776,15,19-12-2024
23,697,16,28-10-2024
23,720,17,15-08-2024
23,652,18,14-06-2024
23,228,19,26-03-2024
23,132,20,10-11-2024
23,405,21,28-04-2024
23,862,22,17-11-2024
23,114,23,24-07-2024
23,321,24,22-12-2024
23,15,25,22-10-2024
23,235,26,26-05-2024
23,167,27,29-01-2024
23,52,28,19-01-2024
23,218,29,05-03-2024
23,100,30,25-09-2024
23,572,31,06-03-2024
23,153,32,10-02-2024
23,284,33,11-05-2024
23,409,34,26-04-2024
23,798,35,16-02-2024
23,828,36,05-08-2024
23,734,37,30-03-2024
23,506,38,03-12-2024
23,346,39,27-06-2024
23,398,40,23-09-2024
23,505,41,16-04-2024
23,65,42,01-12-2024
23,861,43,29-10-2024
23,410,44,21-06-2024
23,498,45,19-04-2024
23,34,46,22-12-2024
23,614,47,11-06-2024
704,440,1,24-10-2023
704,110,2,01-04-2024
704,583,3,05-11-2023
704,713,4,14-02-2024
704,385,5,18-05-2024
704,982,6,08-06-2024
704,469,7,26-09-2024
704,398,8,02-06-2024
704,50,9,27-05-2024
704,380,10,29-08-2024
704,743,11,08-01-2024
704,799,12,11-10-2023
704,645,13,28-12-2023
704,452,14,21-11-2023
704,362,15,11-03-2024
704,828,16,01-11-2023
704,980,17,15-01-2024
704,701,18,27-03-2024
704,443,19,04-03-2024
704,978,20,08-02-2024
704,970,21,28-01-2024
704,966,22,15-02-2024
704,409,23,15-12-2023
704,299,24,19-09-2024
704,660,25,19-08-2024
704,254,26,12-05-2024
704,446,27,12-01-2024
704,930,28,01-03-2024
704,969,29,10-11-2023
704,568,30,20-07-2024
704,100,31,13-10-2023
704,343,32,03-02-2024
704,363,33,25-02-2024
704,931,34,25-05-2024
704,605,35,16-03-2024
704,492,36,28-07-2024
704,947,37,13-06-2024
704,617,38,07-07-2024
704,127,39,11-04-2024
704,730,40,07-10-2024
704,751,41,17-11-2023
704,213,42,19-05-2024
704,90,43,08-03-2024
202,394,1,16-04-2024
202,815,2,30-06-2024
202,719,3,18-11-2023
202,95,4,02-04-2024
202,36,5,19-10-2023
202,505,6,23-01-2024
202,809,7,30-12-2023
202,990,8,12-09-2024
202,751,9,02-09-2024
202,619,10,21-11-2023
202,137,11,30-01-2024
202,778,12,04-09-2024
202,410,13,01-09-2024
202,339,14,20-06-2024
202,436,15,03-10-2023
202,261,16,16-03-2024
202,440,17,06-07-2024
202,224,18,15-07-2024
202,280,19,11-12-2023
202,669,20,13-02-2024
202,901,21,01-09-2024
202,362,22,11-06-2024
202,707,23,17-02-2024
202,699,24,24-04-2024
202,545,25,15-06-2024
202,837,26,18-06-2024
202,584,27,26-06-2024
202,160,28,06-11-2023
202,407,29,19-04-2024
202,63,30,10-05-2024
202,627,31,10-09-2024
202,134,32,20-11-2023
202,430,33,19-12-2023
370,34,1,12-03-2023
370,331,2,30-01-2023
370,85,3,15-04-2023
370,94,4,16-10-2022
370,445,5,21-03-2023
370,160,6,06-12-2022
370,944,7,13-05-2023
370,702,8,26-03-2023
370,164,9,14-03-2023
370,361,10,24-04-2023
370,4,11,21-12-2022
370,783,12,30-01-2023
370,563,13,16-10-2022
370,189,14,03-04-2023
370,461,15,04-01-2023
370,252,16,07-01-2023
370,178,17,16-05-2023
370,69,18,27-11-2022
370,729,19,26-05-2023
370,1000,20,28-03-2023
370,726,21,01-12-2022
370,972,22,17-09-2022
370,284,23,24-11-2022
370,508,24,12-12-2022
370,951,25,05-08-2022
370,270,26,21-08-2022
370,908,27,05-07-2022
370,342,28,05-10-2022
370,597,29,06-06-2022
370,172,30,30-05-2022
370,962,31,25-03-2023
370,965,32,24-10-2022
370,257,33,02-08-2022
370,868,34,06-12-2022
370,31,35,01-09-2022
370,227,36,15-06-2022
370,684,37,10-04-2023
370,921,38,02-09-2022
370,589,39,23-07-2022
370,850,40,13-05-2023
370,67,41,11-09-2022
370,889,42,23-08-2022
370,507,43,15-10-2022
370,796,44,18-10-2022
370,271,45,18-07-2022
370,923,46,25-12-2022
633,840,1,14-10-2024
633,629,2,07-08-2024
633,690,3,21-06-2024
633,139,4,24-05-2024
633,370,5,31-12-2023
633,137,6,03-09-2024
633,921,7,24-05-2024
633,322,8,29-05-2024
633,532,9,13-08-2024
633,811,10,03-08-2024
633,57,11,13-07-2024
633,331,12,08-03-2024
633,203,13,25-01-2024
633,534,14,05-01-2024
633,400,15,23-09-2024
633,686,16,16-04-2024
633,701,17,13-07-2024
633,361,18,19-10-2024
633,114,19,11-03-2024
633,492,20,31-01-2024
633,458,21,23-02-2024
633,580,22,07-03-2024
633,928,23,08-11-2024
633,706,24,28-08-2024
633,129,25,30-07-2024
633,342,26,30-09-2024
633,992,27,21-09-2024
633,290,28,13-03-2024
633,793,29,11-05-2024
633,838,30,02-07-2024
942,314,1,02-12-2021
942,775,2,24-08-2021
942,556,3,03-06-2022
942,143,4,15-08-2021
942,655,5,16-01-2022
942,118,6,26-10-2021
942,257,7,13-07-2021
942,572,8,29-06-2021
942,730,9,02-03-2022
942,826,10,18-04-2022
942,473,11,07-09-2021
942,642,12,31-03-2022
942,505,13,07-07-2021
942,901,14,06-10-2021
942,582,15,22-07-2021
942,68,16,02-04-2022
942,792,17,16-05-2022
942,766,18,28-02-2022
942,755,19,22-10-2021
942,982,20,13-01-2022
942,455,21,30-10-2021
942,386,22,12-09-2021
942,206,23,01-09-2021
942,771,24,31-10-2021
942,868,25,15-04-2022
942,115,26,08-12-2021
942,446,27,17-01-2022
942,753,28,05-05-2022
942,394,29,03-06-2022
942,137,30,07-07-2021
942,142,31,15-10-2021
942,203,32,17-04-2022
942,334,33,16-04-2022
942,907,34,30-03-2022
942,213,35,31-01-2022
942,479,36,16-01-2022
942,762,37,09-06-2022
942,978,38,24-12-2021
942,581,39,05-05-2022
758,68,1,10-10-2021
758,15,2,21-01-2022
758,160,3,08-02-2022
758,942,4,19-07-2022
758,725,5,30-01-2022
758,174,6,17-06-2022
758,975,7,04-11-2021
758,316,8,22-06-2022
758,304,9,25-04-2022
758,564,10,01-12-2021
758,172,11,22-03-2022
758,284,12,05-12-2021
758,832,13,28-12-2021
758,4,14,07-06-2022
758,123,15,29-12-2021
758,931,16,18-07-2022
758,334,17,30-01-2022
758,80,18,01-11-2021
758,697,19,14-09-2021
758,803,20,11-09-2021
758,413,21,01-11-2021
758,218,22,01-04-2022
758,161,23,16-09-2021
758,897,24,08-12-2021
